locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	COG	COGFun	EC
3472863	YP_001457651.1	157160333	57075	920330	920671	+	EcHS_A0914	EcHS_A0914			
3472864	YP_001457652.1	157160334	57075	920739	920972	+	EcHS_A0915	EcHS_A0915			
3472865	YP_001457653.1	157160335	57075	920972	921199	+	EcHS_A0916	EcHS_A0916	COG1734	T	
3472866	YP_001457654.1	157160336	57075	921196	922053	+	EcHS_A0917	EcHS_A0917	COG338	L	2.1.1.72
3472867	YP_001457655.1	157160337	57075	922050	924464	+	EcHS_A0918	EcHS_A0918			
3472868	YP_001457656.1	157160338	57075	924619	924807	+	EcHS_A0919	EcHS_A0919			
3472869	YP_001457657.1	157160339	57075	924818	925051	+	EcHS_A0920	EcHS_A0920			
3472870	YP_001457658.1	157160340	57075	925111	925842	+	EcHS_A0921	EcHS_A0921			
3472871	YP_001457659.1	157160341	57075	926128	927519	+	EcHS_A0922	EcHS_A0922			
3472872	YP_001457660.1	157160342	57075	928572	927547	-	EcHS_A0923	EcHS_A0923	COG5518	R	
3472873	YP_001457661.1	157160343	57075	930338	928572	-	EcHS_A0924	EcHS_A0924	COG5484	S	
3472874	YP_001457662.1	157160344	57075	930481	931314	+	EcHS_A0925	EcHS_A0925			
3472875	YP_001457663.1	157160345	57075	931331	932389	+	EcHS_A0926	EcHS_A0926			
3472876	YP_001457664.1	157160346	57075	932393	933043	+	EcHS_A0927	EcHS_A0927			
3472877	YP_001457665.1	157160347	57075	933076	933603	+	EcHS_A0928	EcHS_A0928			
3472878	YP_001457666.1	157160348	57075	933603	933806	+	EcHS_A0929	EcHS_A0929	COG5004	R	
3472879	YP_001457667.1	157160349	57075	933810	934025	+	EcHS_A0930	EcHS_A0930			
3472880	YP_001457668.1	157160350	57075	934006	934518	+	EcHS_A0931	EcHS_A0931	COG3772	R	3.2.1.17
3472881	YP_001457669.1	157160351	57075	934520	934897	+	EcHS_A0932	EcHS_A0932			
3472882	YP_001457670.1	157160352	57075	934894	935322	+	EcHS_A0933	EcHS_A0933			
3472883	YP_001457671.1	157160353	57075	935418	935849	+	EcHS_A0934	gpR		
3472884	YP_001457672.1	157160354	57075	935842	936288	+	EcHS_A0935	EcHS_A0935		
3472885	YP_001457673.1	157160355	57075	936357	936935	+	EcHS_A0936	EcHS_A0936	COG4540	R
3472886	YP_001457674.1	157160356	57075	936932	937291	+	EcHS_A0937	EcHS_A0937	COG3628	R
3472887	YP_001457675.1	157160357	57075	937278	938186	+	EcHS_A0938	EcHS_A0938	COG3948	R
3472888	YP_001457676.1	157160358	57075	938179	938784	+	EcHS_A0939	EcHS_A0939	COG4385	R
3472889	YP_001457677.1	157160359	57075	938781	940532	+	EcHS_A0940	EcHS_A0940	COG5301	R
3472890	YP_001457678.1	157160360	57075	940532	940945	+	EcHS_A0941	EcHS_A0941		
3472891	YP_001457679.1	157160361	57075	941052	942224	+	EcHS_A0942	EcHS_A0942	COG3497	R
3472892	YP_001457680.1	157160362	57075	942234	942749	+	EcHS_A0943	EcHS_A0943	COG3498	R
3472893	YP_001457681.1	157160363	57075	942804	943106	+	EcHS_A0944	EcHS_A0944		
3472894	YP_001457682.1	157160364	57075	943121	943240	+	EcHS_A0945	EcHS_A0945		
3472895	YP_001457683.1	157160365	57075	943233	946310	+	EcHS_A0946	EcHS_A0946	COG5283	S
3472896	YP_001457684.1	157160366	57075	946310	946792	+	EcHS_A0947	EcHS_A0947	COG3499	R
3472897	YP_001457685.1	157160367	57075	946789	947889	+	EcHS_A0948	EcHS_A0948	COG3500	R
3472898	YP_001457686.1	157160368	57075	947980	948198	+	EcHS_A0949	EcHS_A0949		
3472899			57075	948354	948276	-	EcHS_A4738	rybB			
3472900	YP_001457687.1	157160369	57075	950119	948434	-	EcHS_A0950	EcHS_A0950	COG2985	R	
3472901	YP_001457688.1	157160370	57075	950389	950766	+	EcHS_A0951	EcHS_A0951			
3472902	YP_001457689.1	157160371	57075	951053	950796	-	EcHS_A0952	grxA	COG695	O	
3472903	YP_001457690.1	157160372	57075	951213	951500	+	EcHS_A0953	EcHS_A0953			
3472904	YP_001457691.1	157160373	57075	951484	952206	+	EcHS_A0954	nfsA	COG778	C	1.-.-.-
3472905	YP_001457692.1	157160374	57075	952267	953169	+	EcHS_A0955	rimK	COG189	HJ	
3472906	YP_001457693.1	157160375	57075	953209	953733	+	EcHS_A0956	EcHS_A0956			
3472907	YP_001457694.1	157160376	57075	954084	955196	+	EcHS_A0957	potF	COG687	E	
3472908	YP_001457695.1	157160377	57075	955291	956424	+	EcHS_A0958	potG	COG3842	E	
3472909	YP_001457696.1	157160378	57075	956434	957387	+	EcHS_A0959	potH	COG1176	E	
3472910	YP_001457697.1	157160379	57075	957384	958229	+	EcHS_A0960	potI	COG1177	E	
3472911	YP_001457698.1	157160380	57075	958289	958777	+	EcHS_A0961	EcHS_A0961			
3472912	YP_001457699.1	157160381	57075	958818	959945	+	EcHS_A0962	rumB	COG2265	J	2.1.1.-
3472913	YP_001457700.1	157160382	57075	959957	960169	+	EcHS_A0963	EcHS_A0963			
3472914	YP_001457701.1	157160383	57075	960875	960144	-	EcHS_A0964	artJ	COG834	ET	
3472915	YP_001457702.1	157160384	57075	961769	961101	-	EcHS_A0965	artM	COG4160	E	
3472916	YP_001457703.1	157160385	57075	962485	961769	-	EcHS_A0966	artQ	COG4215	E	
3472917	YP_001457704.1	157160386	57075	963223	962492	-	EcHS_A0967	artI	COG834	ET	
3472918	YP_001457705.1	157160387	57075	963969	963241	-	EcHS_A0968	artP	COG4161	E	
3472919	YP_001457706.1	157160388	57075	964702	964187	-	EcHS_A0969	EcHS_A0969			
3472920	YP_001457707.1	157160389	57075	964828	965151	+	EcHS_A0970	EcHS_A0970	COG393	S	
3472921	YP_001457708.1	157160390	57075	965148	965978	+	EcHS_A0971	amiD	COG3023	V	3.5.1.28
3472922	YP_001457709.1	157160391	57075	967024	965975	-	EcHS_A0972	EcHS_A0972	COG451	MG	
3472923	YP_001457710.1	157160392	57075	968517	967087	-	EcHS_A0973	EcHS_A0973	COG702	MG	
3472924	YP_001457711.1	157160393	57075	969529	968528	-	EcHS_A0974	ltaE	COG2008	E	4.1.2.5
3472925	YP_001457712.1	157160394	57075	971284	969566	-	EcHS_A0975	poxB	COG28	EH	1.2.2.2
3472926	YP_001457713.1	157160395	57075	972385	971417	-	EcHS_A0976	hcr	COG1018	C	1.-.-.-
3472927	YP_001457714.1	157160396	57075	974049	972397	-	EcHS_A0977	hcp	COG1151	C	1.7.-.-
3472928	YP_001457715.1	157160397	57075	975092	974193	-	EcHS_A0978	EcHS_A0978	COG2431	S	
3472929	YP_001457716.1	157160398	57075	976282	975587	-	EcHS_A0979	aqpZ	COG580	G	
3472930	YP_001457717.1	157160399	57075	976707	978365	+	EcHS_A0980	EcHS_A0980	COG3593	L	
3472931	YP_001457718.1	157160400	57075	979354	978362	-	EcHS_A0981	EcHS_A0981	COG2990	S
3472932	YP_001457719.1	157160401	57075	979469	980584	+	EcHS_A0982	macA	COG845	M
3472933	YP_001457720.1	157160402	57075	980581	982527	+	EcHS_A0983	macB	COG577	V
3472934	YP_001457721.1	157160403	57075	982824	982600	-	EcHS_A0984	cspD	COG1278	K
3472935	YP_001457722.1	157160404	57075	983147	983467	+	EcHS_A0985	clpS	COG2127	S
3472936	YP_001457723.1	157160405	57075	983498	985774	+	EcHS_A0986	clpA	COG542	O
11515719			57075	986011	985984	-		CRISPR		
11658082			57075	986011	985984	-		CRISPR		
11800474			57075	986011	985984	-		CRISPR		
11515720			57075	986044	986012	-		CRISPR spacer		
11658083			57075	986044	986012	-		CRISPR spacer		
11800475			57075	986044	986012	-		CRISPR spacer		
11515721			57075	986072	986045	-		CRISPR		
11658084			57075	986072	986045	-		CRISPR		
11800476			57075	986072	986045	-		CRISPR		
11515722			57075	986104	986073	-		CRISPR spacer		
11658085			57075	986104	986073	-		CRISPR spacer			
11800477			57075	986104	986073	-		CRISPR spacer			
11515723			57075	986132	986105	-		CRISPR			
11658086			57075	986132	986105	-		CRISPR			
11800478			57075	986132	986105	-		CRISPR			
11515724			57075	986160	986133	-		CRISPR spacer			
11658087			57075	986160	986133	-		CRISPR spacer			
11800479			57075	986160	986133	-		CRISPR spacer			
11515725			57075	986186	986161	-		CRISPR			
11658088			57075	986186	986161	-		CRISPR			
11800480			57075	986186	986161	-		CRISPR			
3472937			57075	986320	986231	-	EcHS_A4662	EcHS_A4662			
3472938	YP_001457724.1	157160406	57075	986791	986573	-	EcHS_A0988	infA	COG361	J	
3472939	YP_001457725.1	157160407	57075	987780	987076	-	EcHS_A0989	aat	COG2360	O	"2.3.2.6,2.6.1.52"
3472940	YP_001457726.1	157160408	57075	989543	987822	-	EcHS_A0990	cudC	COG4987	CO	
3472941	YP_001457727.1	157160409	57075	991310	989544	-	EcHS_A0991	cydD	COG4988	CO	
3472942	YP_001457728.1	157160410	57075	992398	991433	-	EcHS_A0992	trxB	COG492	O	1.8.1.9
3472943	YP_001457729.1	157160411	57075	992467	992580	+	EcHS_A0993	EcHS_A0993			
3472944	YP_001457730.1	157160412	57075	992943	993437	+	EcHS_A0994	lrp	COG1522	K	
3472945	YP_001457731.1	157160413	57075	993572	997561	+	EcHS_A0995	ftsK	COG1674	D	
3472946	YP_001457732.1	157160414	57075	997716	998327	+	EcHS_A0996	lolA	COG2834	M	
3472947	YP_001457733.1	157160415	57075	998338	999681	+	EcHS_A0997	EcHS_A0997	COG2256	L	
3472948	YP_001457734.1	157160416	57075	999772	1001064	+	EcHS_A0998	serS	COG172	J	6.1.1.11
3472949	YP_001457735.1	157160417	57075	1001303	1003747	+	EcHS_A0999	dmsA	COG243	C	1.8.99.-
3472950	YP_001457736.1	157160418	57075	1003758	1004375	+	EcHS_A1000	dmsB2	COG437	C	
3472951	YP_001457737.1	157160419	57075	1004377	1005240	+	EcHS_A1001	dmsC1	COG3302	R	1.8.99.-
3472952			57075	1005901	1005275	-	EcHS_A1002	EcHS_A1002			
3472953	YP_001457738.1	157160420	57075	1006184	1006071	-	EcHS_A1003	EcHS_A1003			
3472954	YP_001457739.1	157160421	57075	1006215	1007363	+	EcHS_A1004	EcHS_A1004	COG738	G	
3472955	YP_001457740.1	157160422	57075	1007381	1009003	+	EcHS_A1005	EcHS_A1005	COG531	E	
3472956	YP_001457741.1	157160423	57075	1009912	1009004	-	EcHS_A1006	EcHS_A1006	COG583	K	
3472957			57075	1010012	1010598	+	EcHS_A1007	EcHS_A1007			
3472958	YP_001457742.1	157160424	57075	1011423	1010683	-	EcHS_A1008	pflA	COG1180	O	1.97.1.4
3472959	YP_001457743.1	157160425	57075	1013897	1011615	-	EcHS_A1009	pflB2	COG1882	C	2.3.1.54
3472960	YP_001457744.1	157160426	57075	1014809	1013952	-	EcHS_A1010	EcHS_A1010	COG2116	P	
3472961	YP_001457745.1	157160427	57075	1016975	1015215	-	EcHS_A1011	EcHS_A1011	COG1944	S	
3472962	YP_001457746.1	157160428	57075	1017105	1017797	+	EcHS_A1012	EcHS_A1012	COG2323	S	
3472963	YP_001457747.1	157160429	57075	1017996	1019084	+	EcHS_A1013	serC	COG1932	HE	2.6.1.52
3472964	YP_001457748.1	157160430	57075	1019155	1020438	+	EcHS_A1014	aroA	COG128	E	2.5.1.19
3472965	YP_001457749.1	157160431	57075	1020607	1021371	+	EcHS_A1015	EcHS_A1015	COG501	O	3.4.24.-
3472966	YP_001457750.1	157160432	57075	1021544	1022227	+	EcHS_A1016	cmk	COG283	F	2.7.4.14
3472967	YP_001457751.1	157160433	57075	1022338	1024011	+	EcHS_A1017	rpsA	COG539	J	
3472968	YP_001457752.1	157160434	57075	1024171	1024455	+	EcHS_A1018	ihfB	COG776	L	
3472969			57075	1024585	1026922	+	EcHS_A1019	EcHS_A1019			
3472970	YP_001457753.1	157160435	57075	1026959	1028707	+	EcHS_A1021	msbA	COG1132	V	3.6.3.-
3472971	YP_001457754.1	157160436	57075	1028704	1029690	+	EcHS_A1022	lpxK	COG1663	M	2.7.1.130
3472972	YP_001457755.1	157160437	57075	1029727	1030959	+	EcHS_A1023	EcHS_A1023	COG3214	S	
3472973	YP_001457756.1	157160438	57075	1031011	1031193	+	EcHS_A1024	EcHS_A1024	COG2835	S	
3472974	YP_001457757.1	157160439	57075	1031190	1031936	+	EcHS_A1025	kdsB	COG1212	M	2.7.7.38
3472975	YP_001457758.1	157160440	57075	1032090	1032983	+	EcHS_A1026	EcHS_A1026			
3472976	YP_001457759.1	157160441	57075	1033739	1032960	-	EcHS_A1027	EcHS_A1027	COG1434	S	
3472977	YP_001457760.1	157160442	57075	1033875	1034660	+	EcHS_A1028	smtA	COG2227	H	
3472978	YP_001457761.1	157160443	57075	1034657	1035979	+	EcHS_A1029	mukF	COG3006	D	
3472979	YP_001457762.1	157160444	57075	1035960	1036664	+	EcHS_A1030	mukE	COG3095	D	
3472980	YP_001457763.1	157160445	57075	1036664	1041124	+	EcHS_A1031	mukB	COG3096	D	
3472981	YP_001457764.1	157160446	57075	1041385	1043232	+	EcHS_A1032	EcHS_A1032	COG2989	S	
3472982	YP_001457765.1	157160447	57075	1043413	1043961	+	EcHS_A1033	EcHS_A1033	COG3108	S	
3472983	YP_001457766.1	157160448	57075	1043988	1044635	+	EcHS_A1034	EcHS_A1034	COG491	R	
3472984	YP_001457767.1	157160449	57075	1045857	1044877	-	EcHS_A1035	EcHS_A1035	COG3547	L	
3472985	YP_001457768.1	157160450	57075	1047326	1046136	-	EcHS_A1036	aspC	COG1448	E	2.6.1.1
3472986	YP_001457769.1	157160451	57075	1048599	1047511	-	EcHS_A1037	ompF	COG3203	M	
3472987	YP_001457770.1	157160452	57075	1050601	1049201	-	EcHS_A1038	asnS	COG17	J	6.1.1.22
3472988	YP_001457771.1	157160453	57075	1051972	1050770	-	EcHS_A1039	pncB	COG1488	H	2.4.2.11
3472989			57075	1052080	1052202	+	EcHS_A1040	EcHS_A1040			
3472990	YP_001457772.1	157160454	57075	1052238	1054850	+	EcHS_A1041	pepN	COG308	E	3.4.11.2
3472991	YP_001457773.1	157160455	57075	1055660	1054893	-	EcHS_A1042	EcHS_A1042	COG1116	P	
3472992	YP_001457774.1	157160456	57075	1056448	1055657	-	EcHS_A1043	EcHS_A1043	COG600	P	
3472993	YP_001457775.1	157160457	57075	1057604	1056459	-	EcHS_A1044	ssuD	COG2141	C	1.14.14.5
3472994	YP_001457776.1	157160458	57075	1058602	1057601	-	EcHS_A1045	EcHS_A1045	COG715	P	
3472995	YP_001457777.1	157160459	57075	1059128	1058553	-	EcHS_A1046	EcHS_A1046	COG431	R	1.5.1.29
3472996			57075	1059484	1060022	+	EcHS_A1047	EcHS_A1047			
3472997	YP_001457778.1	157160460	57075	1060105	1060806	+	EcHS_A1048	EcHS_A1048	COG3121	NU	
3472998	YP_001457779.1	157160461	57075	1060831	1063431	+	EcHS_A1049	EcHS_A1049	COG3188	NU	
3472999	YP_001457780.1	157160462	57075	1063422	1064492	+	EcHS_A1050	EcHS_A1050	COG3539	NU	
3473000	YP_001457781.1	157160463	57075	1064504	1065046	+	EcHS_A1051	EcHS_A1051	COG3539	NU	
3473001	YP_001457782.1	157160464	57075	1065054	1065569	+	EcHS_A1052	EcHS_A1052	COG3539	NU	
3473002	YP_001457783.1	157160465	57075	1065535	1066272	+	EcHS_A1053	EcHS_A1053	COG3121	NU	
3473003	YP_001457784.1	157160466	57075	1066382	1067392	+	EcHS_A1054	pyrD	COG167	F	1.3.3.1
3473004	YP_001457785.1	157160467	57075	1067530	1068108	+	EcHS_A1055	EcHS_A1055			
3473005	YP_001457786.1	157160468	57075	1069214	1068105	-	EcHS_A1056	EcHS_A1056	COG3217	R	
3473006	YP_001457787.1	157160469	57075	1069458	1071566	+	EcHS_A1057	EcHS_A1057	COG116	L	2.1.1.52
3473007	YP_001457788.1	157160470	57075	1071578	1073485	+	EcHS_A1058	uup	COG488	R	
3473008	YP_001457789.1	157160471	57075	1073615	1074868	+	EcHS_A1059	pqiA	COG2995	S	
3473009	YP_001457790.1	157160472	57075	1074873	1076513	+	EcHS_A1060	pqiB	COG3008	R	
3473010	YP_001457791.1	157160473	57075	1076510	1077073	+	EcHS_A1061	EcHS_A1061	COG3009	S	
3473011	YP_001457792.1	157160474	57075	1077329	1077496	+	EcHS_A1062	rmf	COG3130	J	
3473012	YP_001457793.1	157160475	57075	1078084	1077566	-	EcHS_A1063	fabA	COG764	I	"4.2.1.60,4.2.1.-"
3473013	YP_001457794.1	157160476	57075	1079913	1078153	-	EcHS_A1064	EcHS_A1064	COG1067	O	3.4.21.-
3473014	YP_001457795.1	157160477	57075	1080099	1080551	+	EcHS_A1065	EcHS_A1065	COG3120	S	
3473015	YP_001457796.1	157160478	57075	1081667	1080627	-	EcHS_A1066	ompA	COG3637	M	
3473016	YP_001457797.1	157160479	57075	1082533	1082024	-	EcHS_A1067	sulA	COG5404	D	
3473017	YP_001457798.1	157160480	57075	1082752	1083381	+	EcHS_A1068	EcHS_A1068	COG3070	K	
3473018	YP_001457799.1	157160481	57075	1085506	1083344	-	EcHS_A1069	EcHS_A1069	COG1289	S	
3473019	YP_001457800.1	157160482	57075	1085962	1085516	-	EcHS_A1070	EcHS_A1070	COG3304	S	
3473020	YP_001457801.1	157160483	57075	1086085	1088139	+	EcHS_A1071	helD	COG210	L	3.6.1.-
3473021	YP_001457802.1	157160484	57075	1088629	1088171	-	EcHS_A1072	mgsA	COG1803	G	4.2.3.3
3473022	YP_001457803.1	157160485	57075	1089387	1088725	-	EcHS_A1073	EcHS_A1073	COG3110	S	
3473023	YP_001457804.1	157160486	57075	1089560	1089973	+	EcHS_A1074	EcHS_A1074	COG1832	R	
3473024	YP_001457805.1	157160487	57075	1090335	1090018	-	EcHS_A1075	EcHS_A1075	COG3785	S	
3473025	YP_001457806.1	157160488	57075	1091583	1090393	-	EcHS_A1076	EcHS_A1076	COG1092	R	
3473026	YP_001457807.1	157160489	57075	1092282	1091953	-	EcHS_A1077	tusE	COG2920	P	2.8.1.-
3473027	YP_001457808.1	157160490	57075	1093032	1092373	-	EcHS_A1078	EcHS_A1078	COG670	R	
3473028			57075	1093327	1093238	-	EcHS_A4663	EcHS_A4663			
3473029	YP_001457809.1	157160491	57075	1093753	1094871	+	EcHS_A1080	hyaA	COG1740	C	1.12.99.6
3473030	YP_001457810.1	157160492	57075	1094868	1096661	+	EcHS_A1081	hyaB	COG374	C	1.12.99.6
3473031	YP_001457811.1	157160493	57075	1096680	1097387	+	EcHS_A1082	hyaC	COG1969	C	
3473032	YP_001457812.1	157160494	57075	1097384	1097971	+	EcHS_A1083	hyaD	COG680	C	"3.4.23.-,3.4.24.-"
3473033	YP_001457813.1	157160495	57075	1097968	1098366	+	EcHS_A1084	hyaE			
3473034	YP_001457814.1	157160496	57075	1098363	1099220	+	EcHS_A1085	hyaF			
3473035	YP_001457815.1	157160497	57075	1099354	1100898	+	EcHS_A1086	appC	COG1271	C	1.10.3.-
3473036	YP_001457816.1	157160498	57075	1100910	1102046	+	EcHS_A1087	appB	COG1294	C	1.10.3.-
3473037	YP_001457817.1	157160499	57075	1102059	1102151	+	EcHS_A1088	EcHS_A1088			
3473038	YP_001457818.1	157160500	57075	1102231	1103529	+	EcHS_A1089	appA			"3.1.3.2,3.1.3.26"
3473039	YP_001457819.1	157160501	57075	1105824	1103644	-	EcHS_A1090	etk1	COG3206	M	"2.7.10.-,2.7.10.2"
3473040	YP_001457820.1	157160502	57075	1106290	1105844	-	EcHS_A1091	etp	COG394	T	3.1.3.48
3473041	YP_001457821.1	157160503	57075	1107438	1106278	-	EcHS_A1092	yccZ	COG1596	M	
3473042			57075	1109559	1107463	-	EcHS_A1094	ymcA			
3473043	YP_001457822.1	157160504	57075	1110305	1109559	-	EcHS_A1095	ymcB			
3473044	YP_001457823.1	157160505	57075	1110946	1110302	-	EcHS_A1096	ymcC			
3473045	YP_001457824.1	157160506	57075	1111376	1111053	-	EcHS_A1097	EcHS_A1097			
3473046	YP_001457825.1	157160507	57075	1112012	1111800	-	EcHS_A1098	EcHS_A1098	COG1278	K	
3473047	YP_001457826.1	157160508	57075	1112298	1112510	+	EcHS_A1099	EcHS_A1099	COG1278	K	
3473048	YP_001457827.1	157160509	57075	1112684	1112914	+	EcHS_A1100	EcHS_A1100			
3473049	YP_001457828.1	157160510	57075	1113092	1112919	-	EcHS_A1101	EcHS_A1101			
3473050	YP_001457829.1	157160511	57075	1114198	1113125	-	EcHS_A1102	EcHS_A1102	COG348	C	
3473051	YP_001457830.1	157160512	57075	1114236	1114072	-	EcHS_A1103	EcHS_A1103			
3473052	YP_001457831.1	157160513	57075	1117014	1114270	-	EcHS_A1104	torS	COG4192	T	2.7.13.3
3473053	YP_001457832.1	157160514	57075	1117097	1118125	+	EcHS_A1105	torT	COG1879	G	
3473054	YP_001457833.1	157160515	57075	1118790	1118098	-	EcHS_A1106	torR	COG745	TK	
3473055	YP_001457834.1	157160516	57075	1118920	1120092	+	EcHS_A1107	torC	COG3005	C	
3473056	YP_001457835.1	157160517	57075	1120092	1122638	+	EcHS_A1108	torA	COG243	C	1.7.2.3
3473057	YP_001457836.1	157160518	57075	1122635	1123234	+	EcHS_A1109	torD	COG3381	R	
3473058	YP_001457837.1	157160519	57075	1123384	1123274	-	EcHS_A1110	EcHS_A1110			
3473059	YP_001457838.1	157160520	57075	1123691	1123386	-	EcHS_A1111	cbpM			
3473060	YP_001457839.1	157160521	57075	1124611	1123691	-	EcHS_A1112	cbpA	COG484	O	
3473061	YP_001457840.1	157160522	57075	1124872	1126128	+	EcHS_A1113	EcHS_A1113			
3473062	YP_001457841.1	157160523	57075	1126179	1126280	+	EcHS_A1114	EcHS_A1114			
3473063	YP_001457842.1	157160524	57075	1126421	1127662	+	EcHS_A1115	agp			3.1.3.10
3473064	YP_001457843.1	157160525	57075	1128109	1127882	-	EcHS_A1116	EcHS_A1116			
3473065	YP_001457844.1	157160526	57075	1128726	1128130	-	EcHS_A1117	wrbA	COG655	R	1.6.5.2
3473066	YP_001457845.1	157160527	57075	1129099	1129272	+	EcHS_A1118	EcHS_A1118			
3473067	YP_001457846.1	157160528	57075	1129285	1129377	+	EcHS_A1119	EcHS_A1119			
3473068	YP_001457847.1	157160529	57075	1129590	1130570	+	EcHS_A1120	EcHS_A1120	COG3547	L	
3473069	YP_001457848.1	157160530	57075	1132137	1130809	-	EcHS_A1121	EcHS_A1121	COG2233	F	
3473070	YP_001457849.1	157160531	57075	1132652	1132158	-	EcHS_A1122	EcHS_A1122	COG1853	R	1.5.1.-
3473071	YP_001457850.1	157160532	57075	1133253	1132663	-	EcHS_A1123	EcHS_A1123	COG778	C	1.-.-.-
3473072	YP_001457851.1	157160533	57075	1134063	1133263	-	EcHS_A1124	EcHS_A1124	COG596	R	
3473073	YP_001457852.1	157160534	57075	1134457	1134071	-	EcHS_A1125	EcHS_A1125	COG251	J	
3473074	YP_001457853.1	157160535	57075	1135164	1134469	-	EcHS_A1126	EcHS_A1126	COG1335	Q	3.-.-.-
3473075	YP_001457854.1	157160536	57075	1136342	1135161	-	EcHS_A1127	EcHS_A1127	COG2141	C	1.14.-.-
3473076	YP_001457855.1	157160537	57075	1136541	1137179	+	EcHS_A1128	rutR	COG1309	K	
3473077	YP_001457856.1	157160538	57075	1141181	1137219	-	EcHS_A1129	putA	COG4230	C	"1.5.1.12,1.5.99.8"
3473078	YP_001457857.1	157160539	57075	1141524	1141333	-	EcHS_A1130	EcHS_A1130			
3473079	YP_001457858.1	157160540	57075	1141604	1143112	+	EcHS_A1131	putP	COG591	ER	
3473080	YP_001457859.1	157160541	57075	1143654	1144484	+	EcHS_A1132	EcHS_A1132	COG672	P	
3473081	YP_001457860.1	157160542	57075	1144542	1145669	+	EcHS_A1133	EcHS_A1133	COG2822	P	
3473082	YP_001457861.1	157160543	57075	1145675	1146946	+	EcHS_A1134	EcHS_A1134	COG2837	P	
3473083	YP_001457862.1	157160544	57075	1147291	1148355	+	EcHS_A1135	phoH	COG1702	T	
3473084	YP_001457863.1	157160545	57075	1148818	1148405	-	EcHS_A1136	pgaD			
3473085	YP_001457864.1	157160546	57075	1150145	1148820	-	EcHS_A1137	pgaC	COG1215	M	2.4.-.-
3473086	YP_001457865.1	157160547	57075	1152156	1150138	-	EcHS_A1138	pgaB	COG726	G	3.-.-.-
3473087			57075	1153202	1152165	-	EcHS_A1139	EcHS_A1139			
3473088	YP_001457866.1	157160548	57075	1153759	1153256	-	EcHS_A1140	EcHS_A1140	COG1662	L	
3473089	YP_001457867.1	157160549	57075	1153953	1153678	-	EcHS_A1141	EcHS_A1141	COG3677	L	
3473090			57075	1155365	1154004	-	EcHS_A1142	EcHS_A1142			
3473091	YP_001457868.1	157160550	57075	1155880	1157310	+	EcHS_A1143	EcHS_A1143	COG2199	T	
3473092			57075	1158217	1157351	-	EcHS_A1145	EcHS_A1145			
3473093	YP_001457869.1	157160551	57075	1158513	1158214	-	EcHS_A1146	EcHS_A1146			
3473094	YP_001457870.1	157160552	57075	1158563	1158922	+	EcHS_A1147	EcHS_A1147			
3473095	YP_001457871.1	157160553	57075	1158919	1159905	+	EcHS_A1148	EcHS_A1148			
3473096			57075	1160549	1160460	-	EcHS_A4664	EcHS_A4664			
3473097	YP_001457872.1	157160554	57075	1160761	1160648	-	EcHS_A1150	EcHS_A1150			
3473098	YP_001457873.1	157160555	57075	1160782	1161720	+	EcHS_A1151	EcHS_A1151	COG111	HE	"1.1.1.79,1.1.1.81"
3473099	YP_001457874.1	157160556	57075	1161775	1162512	+	EcHS_A1152	EcHS_A1152	COG1387	ER	
3473100	YP_001457875.1	157160557	57075	1162536	1163090	+	EcHS_A1153	EcHS_A1153	COG3381	R	
3473101	YP_001457876.1	157160558	57075	1163192	1163683	+	EcHS_A1154	EcHS_A1154			
3473102	YP_001457877.1	157160559	57075	1164580	1163747	-	EcHS_A1155	csgG	COG1462	M	
3473103	YP_001457878.1	157160560	57075	1165023	1164607	-	EcHS_A1156	csgF			
3473104	YP_001457879.1	157160561	57075	1165437	1165048	-	EcHS_A1157	csgE			
3473105	YP_001457880.1	157160562	57075	1166092	1165442	-	EcHS_A1158	csgD	COG2197	TK	
3473106	YP_001457881.1	157160563	57075	1166753	1166559	-	EcHS_A1159	EcHS_A1159			
3473107	YP_001457882.1	157160564	57075	1166847	1167302	+	EcHS_A1160	csgB			
3473108	YP_001457883.1	157160565	57075	1167343	1167798	+	EcHS_A1161	csgA			
3473109	YP_001457884.1	157160566	57075	1167857	1168189	+	EcHS_A1162	csgC			
3473110	YP_001457885.1	157160567	57075	1168730	1168227	-	EcHS_A1163	EcHS_A1163	COG1662	L	
3473111	YP_001457886.1	157160568	57075	1168924	1168649	-	EcHS_A1164	EcHS_A1164	COG3677	L	
3473112	YP_001457887.1	157160569	57075	1169087	1169398	+	EcHS_A1165	EcHS_A1165			
3473113	YP_001457888.1	157160570	57075	1169493	1170026	+	EcHS_A1166	EcHS_A1166	COG2110	R	2.7.4.9
