From	To	Species	Gene Name
CTR9	uc001mja.2	Homo sapiens	Ctr9, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)
NXN	uc002fsa.2	Homo sapiens	nucleoredoxin
NXN	uc010vqe.1	Homo sapiens	nucleoredoxin
NXN	uc002frz.2	Homo sapiens	nucleoredoxin
NXN	uc002fsb.1	Homo sapiens	nucleoredoxin
NXN	uc010vqd.1	Homo sapiens	nucleoredoxin
NXN	uc007kfp.1	Mus musculus	nucleoredoxin
NXN	uc007kfo.1	Mus musculus	nucleoredoxin
TXNDC17	uc007jyj.1	Mus musculus	thioredoxin domain containing 17
TXNDC17	uc002gdf.3	Homo sapiens	thioredoxin domain containing 17
PSMC4	uc002omq.2	Homo sapiens	similar to 26S protease regulatory subunit 6B (MIP224) (MB67-interacting protein) (TAT-binding protein 7) (TBP-7); proteasome (prosome, macropain) 26S subunit, ATPase, 4
PSMC4	uc002omr.2	Homo sapiens	similar to 26S protease regulatory subunit 6B (MIP224) (MB67-interacting protein) (TAT-binding protein 7) (TBP-7); proteasome (prosome, macropain) 26S subunit, ATPase, 4
PSMC4	uc009fxo.1	Mus musculus	proteasome (prosome, macropain) 26S subunit, ATPase, 4
PSMC4	uc009fxp.1	Mus musculus	proteasome (prosome, macropain) 26S subunit, ATPase, 4
PLCG2	uc010chg.1	Homo sapiens	phospholipase C, gamma 2 (phosphatidylinositol-specific)
PLCG2	uc002fgt.2	Homo sapiens	phospholipase C, gamma 2 (phosphatidylinositol-specific)
PLCG2	uc009npc.1	Mus musculus	phospholipase C, gamma 2
CD274	uc010mhn.2	Homo sapiens	CD274 molecule
CD274	uc011lmb.1	Homo sapiens	CD274 molecule
CD274	uc003zje.2	Homo sapiens	CD274 molecule
CD274	uc003zjf.2	Homo sapiens	CD274 molecule
CD274	uc008hdi.1	Mus musculus	CD274 antigen
IL3RA	uc007sgm.1	Mus musculus	interleukin 3 receptor, alpha chain
IL3RA	uc011nak.1	Homo sapiens	interleukin 3 receptor, alpha (low affinity)
IL3RA	uc011mhd.1	Homo sapiens	interleukin 3 receptor, alpha (low affinity)
IL3RA	uc004fpf.2	Homo sapiens	interleukin 3 receptor, alpha (low affinity)
IL3RA	uc004cps.2	Homo sapiens	interleukin 3 receptor, alpha (low affinity)
BMI1	uc008ilz.1	Mus musculus	Bmi1 polycomb ring finger oncogene
BMI1	uc008ily.1	Mus musculus	Bmi1 polycomb ring finger oncogene
BMI1	uc001irh.2	Homo sapiens	BMI1 polycomb ring finger oncogene
BMI1	uc009xkg.2	Homo sapiens	BMI1 polycomb ring finger oncogene
IL21R	uc009jqg.1	Mus musculus	interleukin 21 receptor
IL21R	uc009jqe.1	Mus musculus	interleukin 21 receptor
IL21R	uc009jqf.1	Mus musculus	interleukin 21 receptor
IL21R	uc002dor.1	Homo sapiens	interleukin 21 receptor
IL21R	uc002doq.1	Homo sapiens	interleukin 21 receptor
IL21R	uc002dos.1	Homo sapiens	interleukin 21 receptor
FASLG	uc001gis.2	Homo sapiens	Fas ligand (TNF superfamily, member 6)
FASLG	uc001git.2	Homo sapiens	Fas ligand (TNF superfamily, member 6)
SLA	uc007war.1	Mus musculus	src-like adaptor
SLA	uc007wat.1	Mus musculus	src-like adaptor
SLA	uc007was.1	Mus musculus	src-like adaptor
SLA	uc011ljg.1	Homo sapiens	Src-like-adaptor
SLA	uc003ytz.2	Homo sapiens	Src-like-adaptor
SLA	uc011ljd.1	Homo sapiens	Src-like-adaptor
SLA	uc011ljf.1	Homo sapiens	Src-like-adaptor
SLA	uc010mdz.1	Homo sapiens	Src-like-adaptor
SLA	uc011lje.1	Homo sapiens	Src-like-adaptor
SLA	uc010mdy.1	Homo sapiens	Src-like-adaptor
SLA	uc010mea.2	Homo sapiens	Src-like-adaptor
NFATC2IP	uc002dru.2	Homo sapiens	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein
NFATC2IP	uc002drv.2	Homo sapiens	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein
NFATC2IP	uc002drt.2	Homo sapiens	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein
NFATC2IP	uc010vdg.1	Homo sapiens	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein
NFATC2IP	uc010vdh.1	Homo sapiens	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein
NFATC2IP	uc009jra.1	Mus musculus	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein
TPP1	uc009izg.1	Mus musculus	tripeptidyl peptidase I
TPP1	uc001mek.1	Homo sapiens	tripeptidyl peptidase I
TPP1	uc001mel.1	Homo sapiens	tripeptidyl peptidase I
TPP1	uc010rar.1	Homo sapiens	tripeptidyl peptidase I
SDPR	uc007axk.1	Mus musculus	serum deprivation response
SDPR	uc002utb.2	Homo sapiens	serum deprivation response (phosphatidylserine binding protein)
PLCB2	uc008lsl.1	Mus musculus	phospholipase C, beta 2
PLCB2	uc008lsi.1	Mus musculus	phospholipase C, beta 2
PLCB2	uc008lsk.1	Mus musculus	phospholipase C, beta 2
PLCB2	uc008lsj.1	Mus musculus	phospholipase C, beta 2
PLCB2	uc010ucm.1	Homo sapiens	phospholipase C, beta 2
PLCB2	uc010bbo.2	Homo sapiens	phospholipase C, beta 2
PLCB2	uc001zlc.2	Homo sapiens	phospholipase C, beta 2
PLCB2	uc001zle.3	Homo sapiens	phospholipase C, beta 2
PLCB2	uc001zld.2	Homo sapiens	phospholipase C, beta 2
LTB	uc008cgq.1	Mus musculus	lymphotoxin B
LTB	uc008cgp.1	Mus musculus	lymphotoxin B
LTB	uc011hrd.1	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc011feg.1	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc011gym.1	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc003nuk.2	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc011jka.1	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc011gce.1	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc011hrc.1	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc011emt.1	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc011ion.1	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc003nul.2	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc011ems.1	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc011feh.1	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc011jjz.1	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc011gcd.1	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc011iom.1	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTB	uc011gyn.1	Homo sapiens	lymphotoxin beta (TNF superfamily, member 3)
LTA	uc011hqw.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011fec.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011dnu.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011fed.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011fdy.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011hqv.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011fea.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011gye.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011iog.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011gbx.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011jju.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011hqy.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011gyi.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011gby.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011hqx.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011ioh.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011fdz.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011feb.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011gbv.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc003nuf.2	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011jjs.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011ioi.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011hqz.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc003nuh.2	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc003nug.2	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011jjv.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011gyj.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011gyh.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011jjw.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011jjt.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011ioj.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011gbw.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011iof.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011gca.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011gyf.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011jjr.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011gbz.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011hqu.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011gyg.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc011ioe.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc010jsr.2	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc003nue.1	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
LTA	uc008cgu.1	Mus musculus	lymphotoxin A
LTA	uc008cgt.1	Mus musculus	lymphotoxin A
AKT3	uc007duk.1	Mus musculus	thymoma viral proto-oncogene 3
AKT3	uc001hzz.1	Homo sapiens	v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)
AKT3	uc001iab.1	Homo sapiens	v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)
AKT3	uc001iaa.2	Homo sapiens	v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)
ATP8B4	uc008mdo.1	Mus musculus	ATPase, class I, type 8B, member 4
ATP8B4	uc008mdn.1	Mus musculus	ATPase, class I, type 8B, member 4
ATP8B4	uc008mdm.1	Mus musculus	ATPase, class I, type 8B, member 4
ATP8B4	uc001zxu.2	Homo sapiens	ATPase, class I, type 8B, member 4
ATP8B4	uc010ber.2	Homo sapiens	ATPase, class I, type 8B, member 4
ATP8B4	uc010ufd.1	Homo sapiens	ATPase, class I, type 8B, member 4
ATP8B4	uc010ufe.1	Homo sapiens	ATPase, class I, type 8B, member 4
ATP8B4	uc001zxv.1	Homo sapiens	ATPase, class I, type 8B, member 4
ATP8B4	uc001zxt.2	Homo sapiens	ATPase, class I, type 8B, member 4
EGR1	uc008elt.1	Mus musculus	early growth response 1
EGR1	uc011cyu.1	Homo sapiens	early growth response 1
EGR1	uc003ldb.1	Homo sapiens	early growth response 1
EGR3	uc011kzo.1	Homo sapiens	early growth response 3
EGR3	uc003xcm.1	Homo sapiens	early growth response 3
EGR3	uc011kzn.1	Homo sapiens	early growth response 3
EGR3	uc007unc.1	Mus musculus	early growth response 3
EGR3	uc007unb.1	Mus musculus	early growth response 3
EGR3	uc007und.1	Mus musculus	early growth response 3
CCDC88A	uc002ryv.2	Homo sapiens	coiled-coil domain containing 88A
CCDC88A	uc010ypa.1	Homo sapiens	coiled-coil domain containing 88A
CCDC88A	uc010fbw.2	Homo sapiens	coiled-coil domain containing 88A
CCDC88A	uc002rys.2	Homo sapiens	coiled-coil domain containing 88A
CCDC88A	uc010ypb.1	Homo sapiens	coiled-coil domain containing 88A
CCDC88A	uc002ryt.2	Homo sapiens	coiled-coil domain containing 88A
CCDC88A	uc002ryw.2	Homo sapiens	coiled-coil domain containing 88A
CCDC88A	uc010fbz.2	Homo sapiens	coiled-coil domain containing 88A
CCDC88A	uc010fby.1	Homo sapiens	coiled-coil domain containing 88A
CCDC88A	uc002ryu.2	Homo sapiens	coiled-coil domain containing 88A
CCDC88A	uc010yoz.1	Homo sapiens	coiled-coil domain containing 88A
CCDC88A	uc007igx.1	Mus musculus	coiled coil domain containing 88A
CCDC88A	uc007igy.1	Mus musculus	coiled coil domain containing 88A
CCDC88A	uc007igw.1	Mus musculus	coiled coil domain containing 88A
CCDC88A	uc007igv.1	Mus musculus	coiled coil domain containing 88A
ECT2	uc003fik.1	Homo sapiens	epithelial cell transforming sequence 2 oncogene
ECT2	uc010hwv.1	Homo sapiens	epithelial cell transforming sequence 2 oncogene
ECT2	uc003fih.2	Homo sapiens	epithelial cell transforming sequence 2 oncogene
ECT2	uc003fii.2	Homo sapiens	epithelial cell transforming sequence 2 oncogene
ECT2	uc003fil.1	Homo sapiens	epithelial cell transforming sequence 2 oncogene
ECT2	uc003fim.1	Homo sapiens	epithelial cell transforming sequence 2 oncogene
ECT2	uc003fij.1	Homo sapiens	epithelial cell transforming sequence 2 oncogene
ECT2	uc008otk.1	Mus musculus	ect2 oncogene
ECT2	uc008oth.1	Mus musculus	ect2 oncogene
ECT2	uc008oti.1	Mus musculus	ect2 oncogene
ECT2	uc008otj.1	Mus musculus	ect2 oncogene
NCR1	uc009exi.1	Mus musculus	natural cytotoxicity triggering receptor 1
NCR1	uc009exj.1	Mus musculus	natural cytotoxicity triggering receptor 1
NCR1	uc010esj.2	Homo sapiens	natural cytotoxicity triggering receptor 1
NCR1	uc002qie.2	Homo sapiens	natural cytotoxicity triggering receptor 1
NCR1	uc002qid.2	Homo sapiens	natural cytotoxicity triggering receptor 1
NCR1	uc002qif.2	Homo sapiens	natural cytotoxicity triggering receptor 1
NCR1	uc002qic.2	Homo sapiens	natural cytotoxicity triggering receptor 1
NCR1	uc002qib.2	Homo sapiens	natural cytotoxicity triggering receptor 1
DAPK1	uc007qvm.1	Mus musculus	death associated protein kinase 1
DAPK1	uc007qvl.1	Mus musculus	death associated protein kinase 1
DAPK1	uc007qvo.1	Mus musculus	death associated protein kinase 1
DAPK1	uc007qvn.1	Mus musculus	death associated protein kinase 1
DAPK1	uc004apf.1	Homo sapiens	death-associated protein kinase 1
DAPK1	uc004apg.2	Homo sapiens	death-associated protein kinase 1
DAPK1	uc011ltg.1	Homo sapiens	death-associated protein kinase 1
DAPK1	uc004ape.2	Homo sapiens	death-associated protein kinase 1
DAPK1	uc011lth.1	Homo sapiens	death-associated protein kinase 1
DAPK1	uc004apc.2	Homo sapiens	death-associated protein kinase 1
DAPK1	uc004apd.2	Homo sapiens	death-associated protein kinase 1
GRP	uc002lhw.2	Homo sapiens	gastrin-releasing peptide
GRP	uc002lhu.2	Homo sapiens	gastrin-releasing peptide
GRP	uc002lhv.2	Homo sapiens	gastrin-releasing peptide
GRP	uc008ffk.1	Mus musculus	gastrin releasing peptide
EIF4G2	uc001mjc.2	Homo sapiens	eukaryotic translation initiation factor 4 gamma, 2
EIF4G2	uc001mjf.1	Homo sapiens	eukaryotic translation initiation factor 4 gamma, 2
EIF4G2	uc009ygf.2	Homo sapiens	eukaryotic translation initiation factor 4 gamma, 2
EIF4G2	uc001mjb.2	Homo sapiens	eukaryotic translation initiation factor 4 gamma, 2
EIF4G2	uc001mjd.2	Homo sapiens	eukaryotic translation initiation factor 4 gamma, 2
EIF4G2	uc009jfz.1	Mus musculus	eukaryotic translation initiation factor 4, gamma 2
EIF4G2	uc009jfy.1	Mus musculus	eukaryotic translation initiation factor 4, gamma 2
KRIT1	uc003uls.1	Homo sapiens	KRIT1, ankyrin repeat containing
KRIT1	uc003ult.1	Homo sapiens	KRIT1, ankyrin repeat containing
KRIT1	uc010lev.1	Homo sapiens	KRIT1, ankyrin repeat containing
KRIT1	uc003ulv.1	Homo sapiens	KRIT1, ankyrin repeat containing
KRIT1	uc003ulq.1	Homo sapiens	KRIT1, ankyrin repeat containing
KRIT1	uc003ulu.1	Homo sapiens	KRIT1, ankyrin repeat containing
KRIT1	uc003ulr.1	Homo sapiens	KRIT1, ankyrin repeat containing
KRIT1	uc008whv.1	Mus musculus	KRIT1, ankyrin repeat containing
KRIT1	uc008whr.1	Mus musculus	KRIT1, ankyrin repeat containing
KRIT1	uc008whs.1	Mus musculus	KRIT1, ankyrin repeat containing
KRIT1	uc008whw.1	Mus musculus	KRIT1, ankyrin repeat containing
KRIT1	uc008wht.1	Mus musculus	KRIT1, ankyrin repeat containing
KRIT1	uc008whu.1	Mus musculus	KRIT1, ankyrin repeat containing
BUB1B	uc008lse.1	Mus musculus	budding uninhibited by benzimidazoles 1 homolog, beta (S. cerevisiae)
BUB1B	uc010ucl.1	Homo sapiens	budding uninhibited by benzimidazoles 1 homolog beta (yeast)
BUB1B	uc001zkx.3	Homo sapiens	budding uninhibited by benzimidazoles 1 homolog beta (yeast)
NAIP	uc003kat.1	Homo sapiens	NLR family, apoptosis inhibitory protein
NAIP	uc003kas.1	Homo sapiens	NLR family, apoptosis inhibitory protein
NAIP	uc003kaq.2	Homo sapiens	NLR family, apoptosis inhibitory protein
NAIP	uc003kar.1	Homo sapiens	NLR family, apoptosis inhibitory protein
NAIP	uc011crs.1	Homo sapiens	NLR family, apoptosis inhibitory protein
CTSG	uc001wpq.2	Homo sapiens	cathepsin G
CTSG	uc007ubn.1	Mus musculus	cathepsin G
CPM	uc001suq.2	Homo sapiens	carboxypeptidase M
CPM	uc001sur.2	Homo sapiens	carboxypeptidase M
CPM	uc001sup.2	Homo sapiens	carboxypeptidase M
CD244	uc007dot.1	Mus musculus	CD244 natural killer cell receptor 2B4; similar to Natural killer cell receptor 2B4 precursor (NKR2B4) (NK cell type I receptor protein 2B4) (CD244 antigen) (Non MHC restricted killing associated)
CD244	uc007dos.1	Mus musculus	CD244 natural killer cell receptor 2B4; similar to Natural killer cell receptor 2B4 precursor (NKR2B4) (NK cell type I receptor protein 2B4) (CD244 antigen) (Non MHC restricted killing associated)
CD244	uc007dor.1	Mus musculus	CD244 natural killer cell receptor 2B4; similar to Natural killer cell receptor 2B4 precursor (NKR2B4) (NK cell type I receptor protein 2B4) (CD244 antigen) (Non MHC restricted killing associated)
CD244	uc009wtr.2	Homo sapiens	CD244 molecule, natural killer cell receptor 2B4
CD244	uc001fxa.2	Homo sapiens	CD244 molecule, natural killer cell receptor 2B4
CD244	uc009wtp.2	Homo sapiens	CD244 molecule, natural killer cell receptor 2B4
CD244	uc010pjt.1	Homo sapiens	CD244 molecule, natural killer cell receptor 2B4
CD244	uc009wtq.2	Homo sapiens	CD244 molecule, natural killer cell receptor 2B4
SPOCK2	uc007fel.1	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2
SPOCK2	uc007fek.1	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2
SPOCK2	uc010qjt.1	Homo sapiens	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2
SPOCK2	uc001jsp.2	Homo sapiens	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2
SPOCK2	uc001jso.1	Homo sapiens	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2
SPOCK2	uc010qjs.1	Homo sapiens	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2
NDUFB9	uc003yrg.3	Homo sapiens	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa
NDUFB9	uc011lim.1	Homo sapiens	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa
NDUFB9	uc007vtw.1	Mus musculus	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9
CALD1	uc009bhi.1	Mus musculus	caldesmon 1
CALD1	uc009bhl.1	Mus musculus	caldesmon 1
CALD1	uc009bhh.1	Mus musculus	caldesmon 1
CALD1	uc009bhk.1	Mus musculus	caldesmon 1
CALD1	uc010lmm.2	Homo sapiens	caldesmon 1
CALD1	uc010lmn.2	Homo sapiens	caldesmon 1
CALD1	uc003vsb.2	Homo sapiens	caldesmon 1
CALD1	uc011kpv.1	Homo sapiens	caldesmon 1
CALD1	uc003vse.2	Homo sapiens	caldesmon 1
CALD1	uc003vry.2	Homo sapiens	caldesmon 1
CALD1	uc011kpu.1	Homo sapiens	caldesmon 1
CALD1	uc003vsd.2	Homo sapiens	caldesmon 1
CALD1	uc003vsc.2	Homo sapiens	caldesmon 1
CALD1	uc011kpt.1	Homo sapiens	caldesmon 1
CALD1	uc003vrz.2	Homo sapiens	caldesmon 1
CALD1	uc003vsa.2	Homo sapiens	caldesmon 1
CD247	uc001gek.2	Homo sapiens	CD247 molecule
CD247	uc001gej.3	Homo sapiens	CD247 molecule
CD247	uc001gei.3	Homo sapiens	CD247 molecule
CD247	uc007djp.1	Mus musculus	CD247 antigen
CD247	uc007djq.1	Mus musculus	CD247 antigen
CD247	uc007djs.1	Mus musculus	CD247 antigen
CD247	uc007djo.1	Mus musculus	CD247 antigen
CD247	uc007djr.1	Mus musculus	CD247 antigen
CD247	uc007djn.1	Mus musculus	CD247 antigen
KIAA0101	uc002ank.2	Homo sapiens	KIAA0101
KIAA0101	uc002anl.2	Homo sapiens	KIAA0101
TNFRSF1A	uc001qnt.2	Homo sapiens	tumor necrosis factor receptor superfamily, member 1A
TNFRSF1A	uc010sey.1	Homo sapiens	tumor necrosis factor receptor superfamily, member 1A
TNFRSF1A	uc010sez.1	Homo sapiens	tumor necrosis factor receptor superfamily, member 1A
TNFRSF1A	uc009zek.2	Homo sapiens	tumor necrosis factor receptor superfamily, member 1A
TNFRSF1A	uc010sfa.1	Homo sapiens	tumor necrosis factor receptor superfamily, member 1A
TNFRSF1A	uc001qnu.2	Homo sapiens	tumor necrosis factor receptor superfamily, member 1A
